1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913426395710945e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913426395710945e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913426395710945e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913426395710945e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913426395710945e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913530628838062e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913530628838062e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913530628838062e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913530628838062e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913530628838062e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.644880139857153836e+02,7.403402836855124747e+01,8.190354622875021251e-01,1.644880139857153836e+02,7.403402836855124747e+01,8.190354622875021251e-01,1.642548888758581427e+02,7.399999999873456602e+01,1.330845589176999928e-04,9.526804290953351995e+01,1.771150003248961577e-08,2.879733227751574133e-23,1.309977613267845724e-13,1.642548888758582564e+02,1.806162713765000058e-03,2.916184023276648940e+00,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.709882438143847025e+02,7.404247364413349430e+01,1.302111397609223786e+00,2.709882438143847025e+02,7.404247364413349430e+01,1.302111397609223786e+00,2.705211563991476282e+02,7.399999862825677610e+01,4.382283848454299711e-03,9.526804184500691974e+01,1.920441172842455882e-05,2.055057013169407172e-19,2.199066090963119672e-11,2.705211563991474009e+02,4.002061649330299932e-03,3.297892144342707936e+06,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.084355724063152593e+02,7.409667184309634536e+01,1.509356038551322854e+01,8.084355724063152593e+02,7.409667184309634536e+01,1.509356038551322854e+01,8.067504639775307851e+02,7.399917869814457561e+01,1.072266358732654051e-01,9.526740496098304334e+01,1.149755144069779939e-02,-3.735226369774023144e-17,-1.077122850784466585e-10,8.067504639775341957e+02,1.367751909593965820e+03,2.059712610004660889e+12,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.125178397065043100e+03,7.413422027386968693e+01,2.613317757530876762e+01,4.125178397065043100e+03,7.413422027386968693e+01,2.613317757530876762e+01,4.113620878482600347e+03,7.399531897234314215e+01,2.559540489409594111e-01,9.526440694099140671e+01,6.551247516927100056e-02,2.437965955468267825e-15,7.062371324252003209e-09,4.113620878482609442e+03,1.778568418761062785e+05,2.678055297232808125e+14,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.586808461451949370e+03,7.412789369011230178e+01,2.421020989635235665e+01,5.586808461451949370e+03,7.412789369011230178e+01,2.421020989635235665e+01,5.570488833116828573e+03,7.399515821547871042e+01,2.603104692778054896e-01,9.526428207535988690e+01,6.776154041563130226e-02,-1.290817131081084629e-15,-1.965277937298848312e-09,5.570488833116804017e+03,2.515106711322444899e+05,3.786902615303958125e+14,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.452942080700290433e+02,7.408411790370909955e+01,2.020436860213521868e+00,1.452942080700290433e+02,7.408411790370909955e+01,2.020436860213521868e+00,1.447851698258176327e+02,7.399999999686512808e+01,2.094938348353999962e-04,9.526804290808135534e+01,4.388766736414359203e-08,1.138497457433754445e-23,2.080798853722431499e-14,1.447851698258177180e+02,2.087503440074899800e-03,7.223867130108084567e+00,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.520375185576298520e+02,7.407296281719980868e+01,2.234591167441976722e+00,2.520375185576298520e+02,7.407296281719980868e+01,2.234591167441976722e+00,2.512912502795434477e+02,7.399999764064384067e+01,5.747258905186299928e-03,9.526804107787296516e+01,3.303098492324376659e-05,1.845505610705200046e-19,1.587260703592568351e-11,2.512912502795433909e+02,5.731567424525199628e-03,5.672273085974315181e+06,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.907621374105502809e+02,7.411553985512891529e+01,1.803727930636160082e+01,7.907621374105502809e+02,7.411553985512891529e+01,1.803727930636160082e+01,7.887921650966869720e+02,7.399901799949456915e+01,1.172477835760386000e-01,9.526728013798611983e+01,1.374704275349349948e-02,-5.044987064096521103e-17,-1.227971943871768275e-10,7.887921650966909510e+02,1.635370482912512898e+03,2.462722385363059082e+12,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.046033622236147949e+03,7.413899993435465774e+01,2.706313055745613028e+01,4.046033622236147949e+03,7.413899993435465774e+01,2.706313055745613028e+01,4.034294170151864819e+03,7.399515179321355163e+01,2.604829935090696158e-01,9.526427708695804597e+01,6.785138990744589427e-02,2.553249157870799708e-15,1.453545845722754571e-08,4.034294170151874823e+03,1.842088555613790522e+05,2.773688182487347188e+14,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.452433637780921345e+03,7.413125046017324848e+01,2.484520416837585088e+01,5.452433637780921345e+03,7.413125046017324848e+01,2.484520416837585088e+01,5.436088499970852354e+03,7.399503075316359002e+01,2.637134093760679088e-01,9.526418307087736537e+01,6.954476228474959498e-02,-1.313024266687260084e-15,-1.790733629087252431e-09,5.436088499970827797e+03,2.581318109383212868e+05,3.886577563710273750e+14,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.649704146425856521e+01,7.400000000000000000e+01,9.094947017729282379e-13,1.649704146425856521e+01,7.400000000000000000e+01,9.094947017729282379e-13,1.649704146425856521e+01,7.400000000000000000e+01,9.536743164062500000e-07,7.400000000000000000e+01,9.094947017729282379e-13,0.000000000000000000e+00,0.000000000000000000e+00,1.649704146425856521e+01,7.463429772700679302e+07,1.069526473898560320e+17,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.745182453083983631e+01,7.400000000000001421e+01,2.728484105318784714e-12,1.745182453083983631e+01,7.400000000000001421e+01,2.728484105318784714e-12,1.745182453083983631e+01,7.400000000000001421e+01,1.651812369889142221e-06,7.400000000000001421e+01,2.728484105318784714e-12,0.000000000000000000e+00,0.000000000000000000e+00,1.745182453083983631e+01,7.650448542853341997e+07,1.094895911858933440e+17,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.846780157083390250e+01,7.400000000000001421e+01,2.728484105318784714e-12,1.846780157083390250e+01,7.400000000000001421e+01,2.728484105318784714e-12,1.846780157083390250e+01,7.400000000000001421e+01,1.651812369889142221e-06,7.400000000000001421e+01,2.728484105318784714e-12,0.000000000000000000e+00,0.000000000000000000e+00,1.846780157083390250e+01,7.839633428059683740e+07,1.120488015239612640e+17,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.894603098940117647e+01,7.400000000000000000e+01,0.000000000000000000e+00,1.894603098940117647e+01,7.400000000000000000e+01,0.000000000000000000e+00,1.894603098940117647e+01,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.894603098940117647e+01,7.925472458179831505e+07,1.132076335808788480e+17,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.899459552723017097e+01,7.399999999999998579e+01,1.818989403545856476e-12,1.899459552723017097e+01,7.399999999999998579e+01,1.818989403545856476e-12,1.899459552723017097e+01,7.399999999999998579e+01,1.348699152348609109e-06,7.399999999999998579e+01,1.818989403545856476e-12,0.000000000000000000e+00,0.000000000000000000e+00,1.899459552723017097e+01,7.934080439069630206e+07,1.133237605395586240e+17,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913426451802015e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913426451802015e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913426451802015e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913426451802015e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.505913426451802015e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.588569682946363315e+01,7.399648286500654137e+01,6.202576534159561561e+00,4.588569682946363315e+01,7.399648286500654137e+01,6.202576534159561561e+00,1.000029875456787565e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000029875456787565e+00,4.499149539587581239e+04,6.774671866202488281e+13,1.000029875456787565e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.720096609618391881e+01,7.417254844097067235e+01,1.207730020606186372e+02,6.720096609618391881e+01,7.417254844097067235e+01,1.207730020606186372e+02,1.001928362745046153e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001928362745046153e+00,2.898360097269648686e+06,4.356272620027020000e+15,1.001928362745046153e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.949823190321312438e+02,7.724706843619480878e+01,2.611993254359088951e+03,1.949823190321312438e+02,7.724706843619480878e+01,2.611993254359088951e+03,1.124469490221199131e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.124469490221199131e+00,1.666921208169452548e+08,2.232375346831804160e+17,1.124469490221199131e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.107818840022716358e+03,7.837133330024309430e+01,3.174724669374912537e+03,1.107818840022716358e+03,7.837133330024309430e+01,3.174724669374912537e+03,1.811907009939462299e+00,7.399999999999998579e+01,1.651812369889142221e-06,7.399999999999998579e+01,2.728484105318784714e-12,0.000000000000000000e+00,0.000000000000000000e+00,1.811907009939462299e+00,6.747924544695912600e+08,5.608337494043943680e+17,1.811907009939462299e+00,7.399999999999998579e+01,1.651812369889142221e-06,7.399999999999998579e+01,2.728484105318784714e-12,0.000000000000000000e+00,0.000000000000000000e+00,3.059881235870648652e+03,7.651399969151336222e+01,1.541157598088237592e+03,3.059881235870648652e+03,7.651399969151336222e+01,1.541157598088237592e+03,1.979378642651172360e+00,7.400000000000000000e+01,9.536743164062500000e-07,7.400000000000000000e+01,9.094947017729282379e-13,0.000000000000000000e+00,0.000000000000000000e+00,1.979378642651172360e+00,7.451120394731696844e+08,5.668818194617246080e+17,1.979378642651172360e+00,7.400000000000000000e+01,9.536743164062500000e-07,7.400000000000000000e+01,9.094947017729282379e-13,0.000000000000000000e+00,0.000000000000000000e+00
1.239827810632499165e+02,4.580427425591183237e+02,4.297160283092944883e+04,1.239827810632499165e+02,4.580427425591183237e+02,4.297160283092944883e+04,9.753052609589475708e+01,5.660000000000001137e+02,1.321449895911313777e-05,5.660000000000001137e+02,1.746229827404022217e-10,0.000000000000000000e+00,0.000000000000000000e+00,9.753052609589475708e+01,3.044202589424200179e-03,4.215075515550404110e-05,1.000000000000000000e+00,5.660000000000000000e+02,0.000000000000000000e+00,5.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.860946774310812089e+02,4.624022184062092720e+02,4.168797713516061776e+04,1.860946774310812089e+02,4.624022184062092720e+02,4.168797713516061776e+04,1.479938953197659544e+02,5.659999999999992042e+02,2.288818359375000000e-05,5.659999999999992042e+02,5.238689482212066650e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.479938953197659544e+02,3.318566768077499830e-03,6.928775477474780065e-01,1.000000000000000000e+00,5.660000000000000000e+02,0.000000000000000000e+00,5.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.569071307411643375e+02,4.425574372054380774e+02,4.722381617189984536e+04,5.569071307411643375e+02,4.425574372054380774e+02,4.722381617189984536e+04,4.210453158895876982e+02,5.659999372050589272e+02,1.782532925271486102e-01,5.659999372050589272e+02,3.177423629676919686e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.210453158895876982e+02,1.275003429390628717e+01,1.921748786108530426e+10,1.000000000000000000e+00,5.660000000000000000e+02,0.000000000000000000e+00,5.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.336839956286533379e+03,4.367385852639678205e+02,4.869353840039775241e+04,4.336839956286533379e+03,4.367385852639678205e+02,4.869353840039775241e+04,3.229261953923259171e+03,5.659415401711763707e+02,5.438497571250449525e+00,5.659415401711763707e+02,2.957725583249703050e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.229261953923259171e+03,1.331501629767470586e+05,2.007272628482095000e+14,1.000000000000000000e+00,5.660000000000000000e+02,0.000000000000000000e+00,5.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.228644761313592426e+03,4.374894133352016183e+02,4.850656396865582792e+04,7.228644761313592426e+03,4.374894133352016183e+02,4.850656396865582792e+04,5.393526890992332483e+03,5.659149922153588932e+02,6.557950343366522716e+00,5.659149922153588932e+02,4.300671270606108010e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.393526890992332483e+03,2.465723524406763900e+05,3.716861404242895000e+14,1.000000000000000000e+00,5.660000000000000000e+02,0.000000000000000000e+00,5.660000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.507652958520000935e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.507652958520000935e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.507652958520000935e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.507652958520000935e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.507652958520000935e+09,0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,6.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.332357337573271252e+02,7.221958144776770894e+01,2.175603557360863860e+01,1.332357337573271252e+02,7.221958144776770894e+01,2.175603557360863860e+01,1.162912940704461846e+02,7.399999656007945248e+01,6.939660291774499799e-03,7.399999656007945248e+01,4.815888496523256667e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.162912940704461846e+02,2.543384853009499937e-03,3.064307166961021290e-05,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.166135812196260702e+02,7.217445873710286719e+01,2.222606803407506959e+01,2.166135812196260702e+02,7.217445873710286719e+01,2.222606803407506959e+01,1.883511904411886917e+02,7.399986044666931662e+01,4.420098588035310111e-02,7.399986044666931662e+01,1.953727152795100078e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.883511904411886917e+02,2.596971501013799893e-03,1.336788795232272378e+02,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.319071102324079447e+02,7.145125017402257583e+01,2.921365568121836986e+01,6.319071102324079447e+02,7.145125017402257583e+01,2.921365568121836986e+01,5.158455700133027904e+02,7.399664845807212998e+01,2.165879824731861969e-01,7.399664845807212998e+01,4.691035415180520168e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.158455700133027904e+02,6.515437883420447918e+01,9.822620818645068359e+10,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.236408357804287334e+03,7.080918018874412212e+01,3.473931500336856715e+01,4.236408357804287334e+03,7.080918018874412212e+01,3.473931500336856715e+01,3.255238999163492281e+03,7.399475930835615145e+01,2.708176843648242849e-01,7.399475930835615145e+01,7.334221816472559496e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.255238999163492281e+03,1.586842745379303233e+05,2.392162815226204062e+14,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.578943728620190086e+03,7.073658764219015893e+01,3.531041254028240672e+01,6.578943728620190086e+03,7.073658764219015893e+01,3.531041254028240672e+01,5.021471872580751551e+03,7.399472114518840726e+01,2.718015839738622819e-01,7.399472114518840726e+01,7.387610105070049893e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.021471872580751551e+03,2.697447218083664193e+05,4.066097672764537500e+14,1.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,7.400000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
